iter	Passed	Remaining
6329	51312	29749
6330	51320	29741
6331	51329	29734
6332	51337	29726
6333	51346	29718
6334	51355	29710
6335	51363	29702
6336	51371	29694
6337	51379	29686
6338	51387	29678
6339	51396	29670
6340	51404	29662
6341	51412	29654
6342	51420	29646
6343	51428	29638
6344	51437	29630
6345	51444	29621
6346	51453	29613
6347	51461	29605
6348	51469	29597
6349	51477	29589
6350	51485	29581
6351	51494	29573
6352	51501	29565
6353	51509	29556
6354	51517	29548
6355	51525	29540
6356	51534	29532
6357	51542	29524
6358	51550	29516
6359	51558	29508
6360	51567	29500
6361	51575	29492
6362	51584	29485
6363	51593	29477
6364	51602	29469
6365	51610	29461
6366	51618	29453
6367	51626	29445
6368	51635	29437
6369	51643	29429
6370	51651	29421
6371	51659	29413
6372	51667	29404
6373	51675	29397
6374	51684	29388
6375	51692	29380
6376	51700	29372
6377	51708	29364
6378	51716	29356
6379	51725	29348
6380	51733	29340
6381	51741	29332
6382	51749	29324
6383	51758	29316
6384	51766	29308
6385	51774	29300
6386	51783	29292
6387	51790	29284
6388	51798	29275
6389	51806	29267
6390	51815	29259
6391	51822	29251
6392	51831	29243
6393	51838	29235
6394	51846	29227
6395	51855	29219
6396	51864	29211
6397	51873	29203
6398	51881	29196
6399	51889	29188
6400	51898	29180
6401	51906	29172
6402	51914	29163
6403	51922	29155
6404	51930	29147
6405	51939	29139
6406	51946	29131
6407	51953	29122
6408	51962	29114
6409	51970	29106
6410	51979	29098
6411	51987	29090
6412	51996	29083
6413	52004	29075
6414	52013	29067
6415	52021	29059
6416	52030	29051
6417	52038	29043
6418	52046	29035
6419	52054	29027
6420	52063	29019
6421	52071	29011
6422	52079	29003
6423	52088	28995
6424	52095	28987
6425	52104	28979
6426	52112	28971
6427	52120	28963
6428	52128	28955
6429	52136	28946
6430	52145	28938
6431	52153	28930
6432	52161	28922
6433	52169	28914
6434	52178	28906
6435	52186	28898
6436	52194	28890
6437	52203	28882
6438	52210	28874
6439	52218	28866
6440	52226	28857
6441	52234	28849
6442	52243	28842
6443	52251	28834
6444	52259	28826
6445	52268	28818
6446	52275	28809
6447	52284	28801
6448	52292	28793
6449	52299	28785
6450	52308	28777
6451	52316	28769
6452	52324	28761
6453	52332	28753
6454	52340	28744
6455	52348	28736
6456	52357	28728
6457	52365	28720
6458	52373	28712
6459	52381	28704
6460	52390	28696
6461	52399	28689
6462	52407	28681
6463	52415	28672
6464	52423	28664
6465	52431	28656
6466	52440	28648
6467	52448	28640
6468	52456	28632
6469	52464	28624
6470	52472	28616
6471	52480	28608
6472	52489	28600
6473	52497	28592
6474	52505	28584
6475	52513	28575
6476	52521	28567
6477	52529	28559
6478	52537	28551
6479	52545	28543
6480	52554	28535
6481	52562	28527
6482	52570	28519
6483	52579	28511
6484	52587	28503
6485	52596	28495
6486	52604	28487
6487	52613	28480
6488	52621	28471
6489	52629	28463
6490	52637	28455
6491	52646	28447
6492	52654	28439
6493	52662	28431
6494	52671	28423
6495	52678	28415
6496	52687	28407
6497	52695	28399
6498	52703	28391
6499	52711	28382
6500	52718	28374
6501	52727	28366
6502	52734	28358
6503	52742	28350
6504	52750	28341
6505	52759	28334
6506	52767	28326
6507	52776	28318
6508	52784	28310
6509	52793	28302
6510	52801	28294
6511	52809	28286
6512	52818	28278
6513	52826	28270
6514	52834	28262
6515	52842	28254
6516	52850	28245
6517	52858	28237
6518	52866	28229
6519	52874	28221
6520	52882	28213
6521	52891	28205
6522	52899	28197
6523	52907	28189
6524	52915	28181
6525	52923	28172
6526	52931	28164
6527	52939	28156
6528	52947	28148
6529	52955	28140
6530	52963	28132
6531	52972	28124
6532	52980	28116
6533	52988	28108
6534	52996	28100
6535	53004	28091
6536	53013	28083
6537	53020	28075
6538	53029	28067
6539	53037	28059
6540	53046	28051
6541	53054	28043
6542	53063	28035
6543	53071	28027
6544	53079	28019
6545	53087	28011
6546	53095	28003
6547	53103	27995
6548	53112	27987
6549	53120	27979
6550	53128	27971
6551	53136	27963
6552	53145	27955
6553	53154	27947
6554	53161	27939
6555	53169	27930
6556	53177	27922
6557	53185	27914
6558	53192	27906
6559	53201	27898
6560	53209	27890
6561	53217	27881
6562	53225	27873
6563	53233	27865
6564	53240	27857
6565	53248	27848
6566	53256	27840
6567	53265	27832
6568	53273	27825
6569	53282	27817
6570	53290	27808
6571	53299	27801
6572	53307	27793
6573	53315	27785
6574	53324	27777
6575	53332	27769
6576	53341	27761
6577	53349	27753
6578	53357	27745
6579	53365	27736
6580	53373	27728
6581	53381	27720
6582	53389	27712
6583	53397	27704
6584	53405	27696
6585	53413	27688
6586	53421	27680
6587	53429	27671
6588	53437	27663
6589	53446	27655
6590	53454	27647
6591	53462	27639
6592	53470	27631
6593	53478	27623
6594	53486	27615
6595	53494	27606
6596	53502	27598
6597	53511	27590
6598	53519	27582
6599	53527	27575
6600	53535	27566
6601	53543	27558
6602	53551	27550
6603	53560	27542
6604	53568	27534
6605	53576	27526
6606	53584	27518
6607	53592	27509
6608	53599	27501
6609	53608	27493
6610	53615	27485
6611	53624	27477
6612	53632	27469
6613	53640	27460
6614	53648	27452
6615	53657	27444
6616	53665	27436
6617	53673	27428
6618	53681	27420
6619	53690	27413
6620	53699	27405
6621	53706	27396
6622	53715	27388
6623	53722	27380
6624	53730	27372
6625	53738	27363
6626	53746	27355
6627	53753	27347
6628	53761	27338
6629	53769	27331
6630	53778	27322
6631	53785	27314
6632	53794	27306
6633	53802	27298
6634	53810	27290
6635	53818	27282
6636	53826	27274
6637	53835	27266
6638	53843	27258
6639	53851	27250
6640	53860	27242
6641	53868	27234
6642	53876	27225
6643	53884	27217
6644	53892	27209
6645	53900	27201
6646	53909	27193
6647	53917	27185
6648	53925	27177
6649	53932	27169
6650	53941	27161
6651	53948	27152
6652	53956	27144
6653	53965	27136
6654	53974	27128
6655	53981	27120
6656	53989	27112
6657	53998	27104
6658	54006	27096
6659	54014	27088
6660	54023	27080
6661	54031	27072
6662	54039	27064
6663	54047	27056
6664	54055	27048
6665	54064	27040
6666	54072	27032
6667	54080	27024
6668	54088	27016
6669	54097	27008
6670	54105	26999
6671	54112	26991
6672	54120	26983
6673	54129	26975
6674	54137	26967
6675	54145	26959
6676	54153	26951
6677	54162	26943
6678	54170	26935
6679	54178	26926
6680	54186	26919
6681	54194	26910
6682	54202	26902
6683	54211	26894
6684	54219	26886
6685	54227	26878
6686	54235	26870
6687	54243	26862
6688	54251	26854
6689	54260	26846
6690	54268	26837
6691	54275	26829
6692	54283	26821
6693	54291	26813
6694	54299	26805
6695	54308	26797
6696	54317	26789
6697	54325	26781
6698	54333	26773
6699	54341	26765
6700	54349	26757
6701	54358	26749
6702	54366	26741
6703	54373	26732
6704	54381	26724
6705	54390	26716
6706	54398	26708
6707	54406	26700
6708	54415	26692
6709	54423	26684
6710	54431	26676
6711	54440	26668
6712	54447	26660
6713	54456	26652
6714	54464	26644
6715	54472	26636
6716	54480	26627
6717	54488	26619
6718	54496	26611
6719	54504	26603
6720	54513	26595
6721	54520	26587
6722	54528	26579
6723	54537	26571
6724	54545	26563
6725	54553	26554
6726	54561	26546
6727	54569	26538
6728	54577	26530
6729	54586	26522
6730	54594	26514
6731	54602	26506
6732	54610	26498
6733	54618	26490
6734	54626	26481
6735	54634	26473
6736	54643	26465
6737	54651	26457
6738	54659	26449
6739	54667	26441
6740	54675	26433
6741	54684	26425
6742	54691	26417
6743	54700	26409
6744	54708	26401
6745	54716	26393
6746	54725	26385
6747	54733	26377
6748	54741	26369
6749	54750	26361
6750	54758	26353
6751	54766	26345
6752	54774	26336
6753	54783	26328
6754	54790	26320
6755	54799	26312
6756	54807	26304
6757	54815	26296
6758	54823	26288
6759	54832	26280
6760	54840	26272
6761	54848	26264
6762	54856	26255
6763	54864	26247
6764	54872	26239
6765	54880	26231
6766	54888	26223
6767	54896	26215
6768	54904	26207
6769	54912	26199
6770	54920	26190
6771	54928	26182
6772	54936	26174
6773	54944	26166
6774	54952	26158
6775	54960	26150
6776	54968	26142
6777	54976	26133
6778	54984	26125
6779	54992	26117
6780	55000	26109
6781	55009	26101
6782	55017	26093
6783	55025	26085
6784	55033	26077
6785	55041	26069
6786	55050	26060
6787	55058	26052
6788	55066	26045
6789	55074	26036
6790	55083	26028
6791	55090	26020
6792	55098	26012
6793	55106	26004
6794	55114	25995
6795	55122	25987
6796	55130	25979
6797	55138	25971
6798	55147	25963
6799	55155	25955
6800	55164	25947
6801	55172	25939
6802	55180	25931
6803	55188	25923
6804	55197	25915
6805	55205	25907
6806	55213	25899
6807	55221	25891
6808	55229	25883
6809	55237	25874
6810	55245	25866
6811	55253	25858
6812	55262	25850
6813	55270	25842
6814	55278	25834
6815	55286	25826
6816	55294	25818
6817	55303	25810
6818	55311	25802
6819	55319	25794
6820	55328	25786
6821	55335	25777
6822	55344	25770
6823	55352	25761
6824	55360	25753
6825	55368	25745
6826	55375	25737
6827	55383	25728
6828	55391	25720
6829	55399	25712
6830	55408	25704
6831	55416	25696
6832	55425	25688
6833	55433	25680
6834	55441	25672
6835	55448	25664
6836	55457	25656
6837	55465	25648
6838	55473	25640
6839	55482	25632
6840	55489	25623
6841	55498	25615
6842	55506	25607
6843	55514	25599
6844	55522	25591
6845	55530	25583
6846	55538	25575
6847	55546	25567
6848	55554	25558
6849	55562	25550
6850	55570	25542
6851	55578	25534
6852	55586	25526
6853	55595	25518
6854	55603	25510
6855	55610	25501
6856	55618	25493
6857	55626	25485
6858	55634	25477
6859	55642	25469
6860	55651	25461
6861	55659	25453
6862	55667	25445
6863	55675	25436
6864	55683	25428
6865	55690	25420
6866	55699	25412
6867	55707	25404
6868	55715	25395
6869	55722	25387
6870	55730	25379
6871	55738	25370
6872	55745	25362
6873	55753	25354
6874	55761	25346
6875	55770	25338
6876	55778	25330
6877	55786	25322
6878	55794	25314
6879	55802	25305
6880	55811	25297
6881	55819	25289
6882	55827	25281
6883	55834	25273
6884	55843	25265
6885	55851	25257
6886	55860	25249
6887	55869	25241
6888	55877	25233
6889	55886	25225
6890	55894	25217
6891	55902	25209
6892	55909	25201
6893	55917	25192
6894	55926	25185
6895	55934	25177
6896	55943	25169
6897	55951	25160
6898	55959	25152
6899	55967	25144
6900	55976	25137
6901	55985	25129
6902	55993	25121
6903	56001	25113
6904	56009	25105
6905	56017	25096
6906	56026	25088
6907	56034	25080
6908	56043	25072
6909	56051	25064
6910	56058	25056
6911	56066	25048
6912	56075	25040
6913	56083	25032
6914	56092	25024
6915	56099	25016
6916	56107	25008
6917	56115	24999
6918	56123	24991
6919	56132	24983
6920	56140	24975
6921	56149	24967
6922	56157	24959
6923	56165	24951
6924	56173	24943
6925	56181	24935
6926	56189	24927
6927	56197	24919
6928	56206	24911
6929	56214	24902
6930	56222	24894
6931	56230	24886
6932	56238	24878
6933	56246	24870
6934	56254	24862
6935	56263	24854
6936	56271	24846
6937	56278	24837
6938	56286	24829
6939	56294	24821
6940	56302	24813
6941	56310	24805
6942	56318	24796
6943	56326	24788
6944	56334	24780
6945	56342	24772
6946	56350	24764
6947	56359	24756
6948	56367	24748
6949	56375	24740
6950	56383	24731
6951	56391	24724
6952	56399	24715
6953	56407	24707
6954	56415	24699
6955	56423	24691
6956	56432	24683
6957	56440	24675
6958	56449	24667
6959	56457	24659
6960	56465	24651
6961	56474	24643
6962	56482	24635
6963	56490	24627
6964	56498	24619
6965	56506	24611
6966	56515	24603
6967	56524	24595
6968	56532	24587
6969	56541	24579
6970	56548	24571
6971	56556	24562
6972	56564	24554
6973	56572	24546
6974	56580	24538
6975	56588	24530
6976	56597	24522
6977	56605	24514
6978	56613	24506
6979	56621	24498
6980	56630	24490
6981	56637	24481
6982	56645	24473
6983	56653	24465
6984	56662	24457
6985	56670	24449
6986	56678	24441
6987	56686	24433
6988	56695	24425
6989	56703	24417
6990	56711	24409
6991	56719	24401
6992	56727	24392
6993	56735	24384
6994	56744	24377
6995	56752	24368
6996	56760	24360
6997	56768	24352
6998	56776	24344
6999	56785	24336
7000	56793	24328
7001	56801	24320
7002	56809	24312
7003	56817	24304
7004	56825	24295
7005	56833	24287
7006	56841	24279
7007	56849	24271
7008	56856	24262
7009	56865	24254
7010	56874	24247
7011	56882	24239
7012	56890	24231
7013	56898	24222
7014	56906	24214
7015	56914	24206
7016	56923	24198
7017	56931	24190
7018	56939	24182
7019	56947	24174
7020	56956	24166
7021	56965	24158
7022	56975	24151
7023	56984	24143
7024	56992	24135
7025	57001	24127
7026	57010	24120
7027	57018	24112
7028	57027	24104
7029	57035	24095
7030	57044	24088
7031	57052	24080
7032	57061	24072
7033	57069	24064
7034	57078	24056
7035	57087	24048
7036	57096	24040
7037	57104	24032
7038	57113	24024
7039	57121	24017
7040	57130	24009
7041	57138	24001
7042	57147	23993
7043	57156	23985
7044	57163	23977
7045	57172	23969
7046	57180	23961
7047	57188	23952
7048	57195	23944
7049	57204	23936
7050	57212	23928
7051	57220	23920
7052	57228	23912
7053	57235	23903
7054	57244	23895
7055	57252	23887
7056	57260	23879
7057	57268	23871
7058	57277	23863
7059	57285	23855
7060	57293	23847
7061	57301	23839
7062	57309	23830
7063	57318	23823
7064	57326	23814
7065	57335	23807
7066	57343	23799
7067	57353	23791
7068	57361	23783
7069	57369	23775
7070	57377	23767
7071	57385	23759
7072	57397	23752
7073	57406	23744
7074	57415	23737
7075	57424	23729
7076	57432	23721
7077	57441	23713
7078	57449	23705
7079	57458	23697
7080	57466	23689
7081	57475	23681
7082	57482	23673
7083	57491	23665
7084	57499	23657
7085	57507	23648
7086	57515	23640
7087	57524	23632
7088	57532	23625
7089	57540	23616
7090	57549	23608
7091	57557	23600
7092	57565	23592
7093	57573	23584
7094	57581	23576
7095	57589	23568
7096	57597	23559
7097	57604	23551
7098	57612	23543
7099	57620	23535
7100	57628	23526
7101	57636	23518
7102	57645	23510
7103	57653	23502
7104	57661	23494
7105	57669	23486
7106	57677	23478
7107	57686	23470
7108	57694	23462
7109	57702	23454
7110	57710	23446
7111	57718	23437
7112	57726	23429
7113	57734	23421
7114	57742	23413
7115	57750	23405
7116	57758	23397
7117	57766	23388
7118	57774	23380
7119	57782	23372
7120	57790	23364
7121	57798	23356
7122	57806	23348
7123	57814	23340
7124	57822	23331
7125	57831	23323
7126	57839	23316
7127	57847	23307
7128	57855	23299
7129	57863	23291
7130	57871	23283
7131	57880	23275
7132	57888	23267
7133	57896	23259
7134	57903	23250
7135	57912	23242
7136	57920	23234
7137	57929	23226
7138	57936	23218
7139	57945	23210
7140	57953	23202
7141	57961	23194
7142	57970	23186
7143	57978	23178
7144	57985	23169
7145	57993	23161
7146	58001	23153
7147	58009	23145
7148	58017	23137
7149	58025	23129
7150	58033	23121
7151	58041	23112
7152	58050	23104
7153	58058	23096
7154	58066	23088
7155	58075	23080
7156	58082	23072
7157	58091	23064
7158	58099	23056
7159	58107	23048
7160	58115	23040
7161	58124	23032
7162	58132	23024
7163	58140	23016
7164	58148	23007
7165	58157	22999
7166	58165	22991
7167	58173	22983
7168	58181	22975
7169	58189	22967
7170	58198	22959
7171	58206	22951
7172	58214	22943
7173	58222	22935
7174	58230	22926
7175	58238	22918
7176	58246	22910
7177	58254	22902
7178	58262	22894
7179	58269	22885
7180	58277	22877
7181	58285	22869
7182	58293	22861
7183	58302	22853
7184	58310	22845
7185	58318	22837
7186	58326	22828
7187	58334	22820
7188	58342	22812
7189	58349	22804
7190	58357	22796
7191	58365	22788
7192	58374	22779
7193	58381	22771
7194	58389	22763
7195	58398	22755
7196	58406	22747
7197	58414	22739
7198	58422	22731
7199	58430	22723
7200	58439	22715
7201	58446	22706
7202	58454	22698
7203	58462	22690
7204	58470	22682
7205	58478	22673
7206	58486	22665
7207	58495	22657
7208	58502	22649
7209	58511	22641
7210	58519	22633
7211	58527	22625
7212	58535	22617
7213	58544	22609
7214	58552	22601
7215	58560	22593
7216	58569	22585
7217	58576	22576
7218	58584	22568
7219	58592	22560
7220	58601	22552
7221	58609	22544
7222	58617	22536
7223	58625	22528
7224	58633	22520
7225	58641	22512
7226	58649	22503
7227	58657	22495
7228	58666	22487
7229	58675	22479
7230	58682	22471
7231	58691	22463
7232	58700	22455
7233	58709	22448
7234	58717	22440
7235	58725	22431
7236	58733	22423
7237	58741	22415
7238	58749	22407
7239	58757	22399
7240	58765	22391
7241	58774	22383
7242	58782	22374
7243	58790	22366
7244	58799	22359
7245	58807	22350
7246	58815	22342
7247	58823	22334
7248	58831	22326
7249	58839	22318
7250	58847	22310
7251	58856	22302
7252	58864	22294
7253	58872	22286
7254	58880	22278
7255	58888	22269
7256	58896	22261
7257	58904	22253
7258	58912	22245
7259	58921	22237
7260	58930	22229
7261	58939	22221
7262	58947	22213
7263	58955	22205
7264	58963	22197
7265	58971	22189
7266	58979	22181
7267	58987	22173
7268	58995	22164
7269	59004	22157
7270	59011	22148
7271	59019	22140
7272	59028	22132
7273	59036	22124
7274	59044	22116
7275	59053	22108
7276	59061	22100
7277	59069	22092
7278	59077	22084
7279	59085	22075
7280	59093	22067
7281	59101	22059
7282	59109	22051
7283	59117	22043
7284	59125	22034
7285	59133	22026
7286	59141	22018
7287	59149	22010
7288	59157	22002
7289	59165	21994
7290	59173	21986
7291	59182	21978
7292	59189	21970
7293	59197	21961
7294	59206	21953
7295	59215	21945
7296	59223	21937
7297	59231	21929
7298	59239	21921
7299	59247	21913
7300	59255	21905
7301	59264	21897
7302	59271	21889
7303	59279	21880
7304	59287	21872
7305	59296	21864
7306	59304	21856
7307	59313	21848
7308	59321	21840
7309	59329	21832
7310	59336	21824
7311	59344	21816
7312	59352	21807
7313	59361	21799
7314	59369	21791
7315	59377	21783
7316	59384	21775
7317	59393	21767
7318	59401	21759
7319	59409	21750
7320	59417	21742
7321	59425	21734
7322	59433	21726
7323	59441	21718
7324	59449	21710
7325	59457	21702
7326	59465	21693
7327	59473	21685
7328	59481	21677
7329	59489	21669
7330	59497	21661
7331	59505	21653
7332	59513	21645
7333	59522	21636
7334	59529	21628
7335	59537	21620
7336	59546	21612
7337	59553	21604
7338	59561	21595
7339	59568	21587
7340	59577	21579
7341	59600	21577
7342	59609	21569
7343	59617	21561
7344	59626	21553
7345	59634	21545
7346	59642	21537
7347	59651	21529
7348	59659	21520
7349	59667	21512
7350	59676	21504
7351	59683	21496
7352	59692	21488
7353	59700	21480
7354	59708	21472
7355	59716	21464
7356	59725	21456
7357	59733	21448
7358	59741	21440
7359	59748	21431
7360	59756	21423
7361	59764	21415
7362	59772	21407
7363	59780	21399
7364	59789	21390
7365	59796	21382
7366	59804	21374
7367	59812	21366
7368	59820	21357
7369	59828	21349
7370	59836	21341
7371	59844	21333
7372	59851	21325
7373	59859	21317
7374	59867	21308
7375	59874	21300
7376	59882	21291
7377	59890	21283
7378	59898	21275
7379	59906	21267
7380	59915	21259
7381	59923	21251
7382	59931	21243
7383	59939	21235
7384	59949	21227
7385	59956	21219
7386	59965	21211
7387	59973	21203
7388	59981	21195
7389	59989	21187
7390	59997	21179
7391	60005	21170
7392	60013	21162
7393	60021	21154
7394	60029	21146
7395	60036	21137
7396	60044	21129
7397	60053	21121
7398	60061	21113
7399	60069	21105
7400	60077	21097
7401	60086	21089
7402	60094	21081
7403	60102	21073
7404	60110	21065
7405	60118	21056
7406	60126	21048
7407	60135	21040
7408	60142	21032
7409	60151	21024
7410	60159	21016
7411	60167	21008
7412	60175	21000
7413	60183	20991
7414	60191	20983
7415	60200	20975
7416	60208	20967
7417	60216	20959
7418	60224	20951
7419	60233	20943
7420	60240	20935
7421	60249	20927
7422	60257	20919
7423	60265	20911
7424	60274	20903
7425	60281	20894
7426	60290	20887
7427	60299	20879
7428	60307	20870
7429	60315	20862
7430	60323	20854
7431	60332	20846
7432	60340	20838
7433	60348	20830
7434	60357	20822
7435	60365	20814
7436	60374	20806
7437	60383	20798
7438	60391	20790
7439	60399	20782
7440	60407	20774
7441	60415	20766
7442	60423	20758
7443	60431	20750
7444	60440	20742
7445	60448	20733
7446	60456	20725
7447	60465	20718
7448	60474	20710
7449	60482	20702
7450	60489	20693
7451	60499	20686
7452	60508	20678
7453	60517	20670
7454	60524	20662
7455	60533	20654
7456	60541	20646
7457	60550	20638
7458	60558	20630
7459	60567	20622
7460	60575	20614
7461	60583	20605
7462	60592	20597
7463	60601	20590
7464	60609	20582
7465	60618	20574
7466	60626	20566
7467	60635	20558
7468	60643	20550
7469	60653	20542
7470	60662	20534
7471	60670	20526
7472	60678	20518
7473	60686	20510
7474	60694	20502
7475	60702	20494
7476	60711	20486
7477	60719	20477
7478	60727	20470
7479	60736	20461
7480	60744	20453
7481	60752	20445
7482	60759	20437
7483	60768	20429
7484	60776	20421
7485	60784	20413
7486	60792	20404
7487	60799	20396
7488	60807	20388
7489	60815	20380
7490	60823	20371
7491	60831	20363
7492	60839	20355
7493	60847	20347
7494	60856	20339
7495	60864	20331
7496	60872	20323
7497	60880	20315
7498	60889	20307
7499	60897	20299
7500	60905	20291
7501	60913	20282
7502	60922	20275
7503	60930	20266
7504	60939	20258
7505	60946	20250
7506	60955	20242
7507	60963	20234
7508	60972	20226
7509	60980	20218
7510	60988	20210
7511	60996	20202
7512	61004	20194
7513	61013	20186
7514	61021	20177
7515	61029	20169
7516	61036	20161
7517	61044	20153
7518	61052	20145
7519	61060	20136
7520	61069	20129
7521	61077	20120
7522	61086	20113
7523	61094	20104
7524	61102	20096
7525	61110	20088
7526	61118	20080
7527	61126	20072
7528	61134	20064
7529	61142	20056
7530	61151	20048
7531	61159	20040
7532	61167	20032
7533	61175	20023
7534	61184	20015
7535	61192	20007
7536	61200	19999
7537	61208	19991
7538	61216	19983
7539	61224	19975
7540	61232	19967
7541	61240	19958
7542	61248	19950
7543	61256	19942
7544	61264	19934
7545	61272	19926
7546	61280	19918
7547	61288	19909
7548	61297	19902
7549	61305	19893
7550	61313	19885
7551	61321	19877
7552	61328	19869
7553	61336	19860
7554	61344	19852
7555	61352	19844
7556	61360	19836
7557	61368	19828
7558	61376	19820
7559	61385	19812
7560	61393	19803
7561	61401	19795
7562	61409	19787
7563	61417	19779
7564	61425	19771
7565	61433	19763
7566	61442	19755
7567	61449	19747
7568	61457	19738
7569	61465	19730
7570	61473	19722
7571	61482	19714
7572	61490	19706
7573	61498	19698
7574	61506	19690
7575	61514	19681
7576	61522	19673
7577	61530	19665
7578	61538	19657
7579	61546	19649
7580	61554	19641
7581	61562	19632
7582	61570	19624
7583	61579	19617
7584	61587	19608
7585	61595	19600
7586	61604	19593
7587	61612	19584
7588	61620	19576
7589	61628	19568
7590	61637	19560
7591	61645	19552
7592	61652	19544
7593	61661	19536
7594	61669	19528
7595	61677	19519
7596	61686	19511
7597	61694	19503
7598	61702	19495
7599	61710	19487
7600	61718	19479
7601	61726	19471
7602	61735	19463
7603	61743	19455
7604	61751	19447
7605	61759	19439
7606	61768	19430
7607	61776	19422
7608	61784	19414
7609	61793	19406
7610	61801	19398
7611	61809	19390
7612	61817	19382
7613	61825	19374
7614	61833	19366
7615	61841	19357
7616	61849	19349
7617	61857	19341
7618	61865	19333
7619	61873	19325
7620	61881	19317
7621	61889	19309
7622	61898	19301
7623	61906	19292
7624	61914	19284
7625	61922	19276
7626	61930	19268
7627	61938	19260
7628	61946	19252
7629	61954	19244
7630	61962	19235
7631	61970	19227
7632	61978	19219
7633	61986	19211
7634	61993	19203
7635	62002	19194
7636	62010	19186
7637	62018	19178
7638	62026	19170
7639	62034	19162
7640	62042	19154
7641	62050	19146
7642	62058	19138
7643	62066	19129
7644	62074	19121
7645	62083	19113
7646	62090	19105
7647	62099	19097
7648	62107	19089
7649	62115	19081
7650	62123	19073
7651	62131	19064
7652	62139	19056
7653	62147	19048
7654	62155	19040
7655	62164	19032
7656	62172	19024
7657	62180	19016
7658	62189	19008
7659	62197	19000
7660	62205	18992
7661	62213	18983
7662	62220	18975
7663	62228	18967
7664	62237	18959
7665	62245	18951
7666	62254	18943
7667	62262	18935
7668	62270	18927
7669	62278	18919
7670	62286	18910
7671	62294	18902
7672	62303	18894
7673	62310	18886
7674	62319	18878
7675	62327	18870
7676	62335	18862
7677	62343	18854
7678	62351	18845
7679	62359	18837
7680	62367	18829
7681	62376	18821
7682	62383	18813
7683	62391	18805
7684	62400	18797
7685	62408	18789
7686	62416	18780
7687	62424	18772
7688	62433	18764
7689	62441	18756
7690	62449	18748
7691	62457	18740
7692	62466	18732
7693	62473	18724
7694	62482	18716
7695	62490	18708
7696	62498	18700
7697	62506	18691
7698	62514	18683
7699	62523	18675
7700	62531	18667
7701	62539	18659
7702	62547	18651
7703	62555	18643
7704	62563	18635
7705	62572	18627
7706	62580	18619
7707	62589	18611
7708	62597	18603
7709	62605	18595
7710	62613	18586
7711	62621	18578
7712	62629	18570
7713	62637	18562
7714	62645	18553
7715	62653	18546
7716	62662	18538
7717	62670	18529
7718	62678	18521
7719	62686	18513
7720	62693	18505
7721	62701	18497
7722	62710	18489
7723	62718	18480
7724	62726	18472
7725	62734	18464
7726	62742	18456
7727	62750	18448
7728	62758	18440
7729	62767	18432
7730	62775	18424
7731	62783	18416
7732	62791	18407
7733	62799	18399
7734	62808	18391
7735	62816	18383
7736	62823	18375
7737	62832	18367
7738	62840	18359
7739	62848	18350
7740	62855	18342
7741	62864	18334
7742	62873	18326
7743	62881	18318
7744	62890	18310
7745	62898	18302
7746	62906	18294
7747	62914	18286
7748	62922	18278
7749	62930	18270
7750	62938	18262
7751	62947	18254
7752	62954	18245
7753	62963	18237
7754	62971	18229
7755	62979	18221
7756	62987	18213
7757	62996	18205
7758	63004	18197
7759	63013	18189
7760	63021	18181
7761	63029	18173
7762	63037	18164
7763	63044	18156
7764	63053	18148
7765	63060	18140
7766	63068	18132
7767	63076	18123
7768	63084	18115
7769	63093	18107
7770	63102	18099
7771	63110	18091
7772	63119	18083
7773	63127	18075
7774	63136	18068
7775	63144	18059
7776	63152	18051
7777	63161	18043
7778	63169	18035
7779	63177	18027
7780	63186	18019
7781	63194	18011
7782	63202	18003
7783	63210	17995
7784	63218	17987
7785	63226	17978
7786	63234	17970
7787	63242	17962
7788	63250	17954
7789	63258	17946
7790	63265	17937
7791	63273	17929
7792	63281	17921
7793	63289	17913
7794	63297	17905
7795	63306	17897
7796	63314	17889
7797	63322	17881
7798	63330	17872
7799	63339	17864
7800	63346	17856
7801	63354	17848
7802	63362	17840
7803	63370	17832
7804	63378	17823
7805	63386	17815
7806	63394	17807
7807	63402	17799
7808	63410	17791
7809	63418	17783
7810	63427	17775
7811	63435	17767
7812	63444	17759
7813	63452	17751
7814	63461	17743
7815	63469	17735
7816	63477	17727
7817	63485	17718
7818	63494	17710
7819	63502	17702
7820	63511	17694
7821	63519	17686
7822	63528	17678
7823	63536	17670
7824	63545	17662
7825	63553	17654
7826	63562	17646
7827	63571	17638
7828	63579	17630
7829	63588	17622
7830	63596	17614
7831	63604	17606
7832	63613	17598
7833	63621	17590
7834	63629	17582
7835	63638	17574
7836	63646	17566
7837	63655	17558
7838	63663	17550
7839	63672	17542
7840	63680	17534
7841	63688	17526
7842	63696	17517
7843	63704	17509
7844	63713	17501
7845	63721	17493
7846	63729	17485
7847	63737	17477
7848	63746	17469
7849	63754	17461
7850	63762	17453
7851	63770	17445
7852	63778	17436
7853	63787	17428
7854	63795	17420
7855	63804	17412
7856	63812	17404
7857	63820	17396
7858	63828	17388
7859	63836	17380
7860	63844	17372
7861	63852	17364
7862	63861	17356
7863	63869	17347
7864	63877	17339
7865	63884	17331
7866	63893	17323
7867	63902	17315
7868	63910	17307
7869	63919	17299
7870	63927	17291
7871	63935	17283
7872	63942	17275
7873	63950	17266
7874	63959	17258
7875	63967	17250
7876	63975	17242
7877	63983	17234
7878	63992	17226
7879	64000	17218
7880	64009	17210
7881	64017	17202
7882	64025	17194
